date,FL152000005.Q,FL152010005.Q,LM155035005.Q,LM155035015.Q,LM165035005.Q,FL165015205.Q,FL165013765.Q,FL155111005.Q,FL154090005.Q,FL153091003.Q,FL153020005.Q,FL153030005.Q,FL153034005.Q,FL154022005.Q,FL153061105.Q,FL153061705.Q,FL153062005.Q,FL153063005.Q,FL154023005.Q,FL153069005.Q,FL153065005.Q,FL163066223.Q,LM153064105.Q,LM153064205.Q,FL163070005.Q,FL153040005.Q,FL153050005.Q,FL152090205.Q,FL153090005.Q,FL154190005.Q,FL163162003.Q,FL154123005.Q,FL153165105.Q,FL153166000.Q,FL153168005.Q,FL153169005.Q,FL163165505.Q,FL163170005.Q,FL543077073.Q,FL152090005.Q,FL893131573.Q,FL154023205.Q,LM154023223.Q,FL154023213.Q,FL155012605.Q,FL155012665.Q,FL165012665.Q,FL165013665.Q,FA156012005.Q,FL152090006.Q,FL155035065.Q,FL155035066.Q
2009:Q3,71263938.00,23301010.00,18379371.00,16632871.00,1746500.00,271331.00,93732.00,4556576.00,47962928.00,66015.00,343487.00,6195342.00,1356210.00,5024783.00,701285.00,429661.00,1932729.00,1961108.00,935938.00,726953.00,122199.00,86786.00,7184759.00,3633720.00,178144.00,1094398.00,15031264.00,6136960.00,781908.00,14137429.00,272469.00,13547180.00,10503669.00,2559110.00,-22139.00,306820.00,199720.00,292564.00,25216.00,57126509.00,4325000.00,128983.00,112306.00,16677.00,12591510.00,12391459.00,200051.00,1401081.00,10933020.00,522.51,6129202.00,36.85
2009:Q4,72079109.00,23414620.00,18458204.00,16695248.00,1762956.00,271906.00,96394.00,4588116.00,48664489.00,62724.00,395716.00,6315442.00,1310324.00,4921034.00,835831.00,299337.00,1990992.00,1794874.00,937746.00,728518.00,126700.00,82528.00,7352763.00,3850330.00,177953.00,1109537.00,15298441.00,6131540.00,800939.00,14126392.00,273308.00,13527138.00,10453638.00,2555390.00,-15882.00,336748.00,197244.00,303092.00,22854.00,57952716.00,4488000.00,134317.00,117043.00,17274.00,12680675.00,12478984.00,201691.00,1409283.00,10992954.00,527.18,6241610.00,37.39
2010:Q1,73003364.00,23380778.00,18425367.00,16707264.00,1718103.00,270574.00,97577.00,4587260.00,49622586.00,58472.00,336774.00,6397589.00,1195924.00,4936375.00,969928.00,335165.00,2031984.00,1599298.00,941151.00,726762.00,129954.00,84435.00,7683237.00,4092343.00,179498.00,1115109.00,15721938.00,6171059.00,793118.00,13996348.00,274753.00,13400349.00,10321248.00,2493546.00,57350.00,330697.00,197508.00,295887.00,25359.00,59007016.00,4644000.00,141578.00,123889.00,17689.00,12713059.00,12510590.00,202469.00,1409671.00,11041455.00,534.41,6386016.00,38.22
2010:Q2,71973054.00,23421738.00,18467991.00,16600011.00,1867980.00,272700.00,99118.00,4581929.00,48551316.00,61341.00,335232.00,6374971.00,1138749.00,4763010.00,1083134.00,208142.00,2030577.00,1441157.00,943977.00,729604.00,131621.00,82752.00,6909590.00,3842355.00,181061.00,1099967.00,15669442.00,6437292.00,794329.00,13945192.00,272766.00,13357572.00,10255889.00,2478859.00,73317.00,351732.00,197775.00,288601.00,26253.00,58027861.00,4405000.00,135705.00,117601.00,18104.00,12638363.00,12436831.00,201532.00,1412666.00,11197645.00,518.21,6344122.00,38.22
2010:Q3,73570095.00,23140700.00,18187182.00,16285379.00,1901803.00,276215.00,99680.00,4577623.00,50429395.00,63875.00,341337.00,6449078.00,1124620.00,4359746.00,1055064.00,201756.00,2000363.00,1102563.00,953951.00,743008.00,133644.00,77299.00,7910129.00,4233484.00,182640.00,1126551.00,16308973.00,6576279.00,798732.00,13902986.00,270073.00,13328326.00,10175552.00,2504217.00,80960.00,369551.00,198046.00,281237.00,23350.00,59667109.00,4757000.00,148663.00,130030.00,18633.00,12644478.00,12442572.00,201906.00,1415856.00,11286659.00,528.65,6109827.00,37.52
2010:Q4,75963257.00,23071194.00,18102642.00,16135387.00,1967255.00,280125.00,101759.00,4586668.00,52892063.00,67271.00,423456.00,6442167.00,1126909.00,4835823.00,1098517.00,274300.00,2069199.00,1393807.00,954871.00,751419.00,132125.00,71327.00,8792751.00,4472968.00,184220.00,1137483.00,16881812.00,6764083.00,808249.00,13863307.00,272045.00,13291892.00,9970954.00,2647203.00,61036.00,414384.00,198315.00,273871.00,25499.00,62099950.00,5029000.00,157970.00,138809.00,19161.00,12730139.00,12526605.00,203534.00,1420671.00,11425721.00,543.51,6164433.00,38.20
2011:Q1,77320674.00,23038824.00,18030775.00,15991619.00,2039156.00,282516.00,104131.00,4621402.00,54281850.00,69608.00,436549.00,6535635.00,1095595.00,4756229.00,982140.00,452457.00,2072060.00,1249572.00,960798.00,757036.00,133664.00,70098.00,9397973.00,4717234.00,187762.00,1153338.00,17205510.00,6951066.00,814553.00,13819225.00,271914.00,13242639.00,9916521.00,2629196.00,45030.00,452166.00,199726.00,278800.00,25872.00,63501449.00,5255000.00,166550.00,146892.00,19658.00,12768980.00,12565304.00,203676.00,1422349.00,11652202.00,544.97,6075098.00,37.99
2011:Q2,77539661.00,23025705.00,17955414.00,15934296.00,2021118.00,285606.00,106128.00,4678557.00,54513956.00,65296.00,492832.00,6692711.00,1084373.00,4491711.00,806108.00,421710.00,2027714.00,1236179.00,1007904.00,804280.00,134610.00,69014.00,9358628.00,4786291.00,191343.00,1167209.00,17335889.00,7019791.00,819978.00,13743052.00,270699.00,13162217.00,9858633.00,2654278.00,-1650.00,449804.00,201152.00,283784.00,26352.00,63796609.00,5315000.00,170237.00,149862.00,20375.00,12822803.00,12618748.00,204055.00,1437063.00,11751673.00,542.87,6075663.00,38.13
2011:Q3,75333874.00,23152006.00,18049268.00,16014915.00,2034353.00,288939.00,107951.00,4705848.00,52181868.00,64382.00,623070.00,6693644.00,1100580.00,4397870.00,669062.00,396956.00,1991923.00,1339929.00,1018058.00,812775.00,137170.00,68113.00,7747398.00,4245808.00,194963.00,1171739.00,16906522.00,7175972.00,841861.00,13672643.00,265761.00,13092953.00,9807737.00,2703868.00,-11046.00,389800.00,202594.00,288823.00,25106.00,61661230.00,4910000.00,155553.00,134977.00,20576.00,12829252.00,12625579.00,203673.00,1449718.00,11876634.00,519.18,6207178.00,38.76
2011:Q4,77080103.00,23306994.00,18181364.00,16026046.00,2155318.00,292961.00,109363.00,4723306.00,53773109.00,57360.00,716500.00,6812059.00,1106034.00,4296784.00,671062.00,292014.00,1961032.00,1372676.00,954776.00,749484.00,138218.00,67074.00,8400109.00,4432646.00,198583.00,1199263.00,17309379.00,7419124.00,870493.00,13690342.00,264565.00,13106883.00,9756041.00,2758267.00,11534.00,377004.00,204037.00,293861.00,25033.00,63389761.00,5153000.00,165379.00,144602.00,20777.00,12845374.00,12641933.00,203441.00,1464625.00,11924909.00,531.57,6270005.00,39.12
2012:Q1,79546880.00,23541259.00,18370686.00,16212052.00,2158634.00,295444.00,111532.00,4763597.00,56005621.00,56257.00,736395.00,6917535.00,1048217.00,4162520.00,768777.00,227060.00,1932399.00,1234284.00,949348.00,750140.00,135172.00,64036.00,9513219.00,4955363.00,200823.00,1198336.00,17889110.00,7517706.00,860792.00,13675102.00,262807.00,13089791.00,9698768.00,2747543.00,31716.00,405561.00,206203.00,295641.00,26863.00,65871778.00,5550000.00,181375.00,160048.00,21327.00,12853564.00,12649928.00,203636.00,1482819.00,12189994.00,540.38,6513284.00,40.18
2012:Q2,79708775.00,24011973.00,18809850.00,16627933.00,2181917.00,297203.00,113402.00,4791518.00,55696802.00,50697.00,756507.00,6988683.00,1021105.00,4202593.00,813571.00,237652.00,1929801.00,1221569.00,961189.00,766109.00,131571.00,63509.00,9074088.00,4877532.00,203062.00,1173144.00,17842251.00,7690901.00,855050.00,13700664.00,258286.00,13116236.00,9641515.00,2796897.00,87302.00,382153.00,208369.00,297420.00,28722.00,66008111.00,5450000.00,179520.00,157644.00,21876.00,12939229.00,12734171.00,205058.00,1500195.00,12321330.00,535.72,6986418.00,42.02
2012:Q3,81712372.00,24475711.00,19246926.00,16977558.00,2269368.00,299323.00,115164.00,4814298.00,57236661.00,52037.00,754318.00,7019485.00,1043002.00,4141485.00,767807.00,270416.00,1871170.00,1232092.00,963115.00,774560.00,128522.00,60033.00,9660734.00,5173035.00,205325.00,1181835.00,18195233.00,7995610.00,851447.00,13677514.00,254869.00,13094302.00,9596389.00,2856745.00,23120.00,407489.00,210559.00,299218.00,29125.00,68034857.00,5700000.00,188450.00,166216.00,22234.00,13090202.00,12882691.00,207511.00,1506156.00,12355422.00,550.65,7381169.00,43.48
2012:Q4,83005996.00,24898970.00,19632383.00,17333735.00,2298648.00,301784.00,115900.00,4848903.00,58107026.00,49480.00,882654.00,7179187.00,1107875.00,4109611.00,915711.00,197597.00,1818635.00,1177668.00,961289.00,777927.00,125339.00,58023.00,9786300.00,5251016.00,207589.00,1186353.00,18347026.00,8177691.00,860955.00,13766310.00,250670.00,13188957.00,9550074.00,2920354.00,62636.00,443143.00,212750.00,301018.00,25665.00,69239686.00,5785000.00,191210.00,168618.00,22592.00,13246191.00,13035875.00,210316.00,1501405.00,12748128.00,543.14,7783661.00,44.90
2013:Q1,85925613.00,25452590.00,20145388.00,17800456.00,2344932.00,304495.00,117611.00,4885096.00,60473023.00,52699.00,916100.00,7235345.00,1058488.00,4080140.00,1000270.00,174270.00,1826886.00,1078714.00,947474.00,766237.00,125002.00,56235.00,11035928.00,5677529.00,208980.00,1198003.00,18806518.00,8391297.00,864522.00,13717309.00,249076.00,13141922.00,9502044.00,2921225.00,56319.00,447386.00,214948.00,299634.00,26677.00,72208303.00,6123000.00,203738.00,181061.00,22677.00,13494329.00,13280597.00,213732.00,1512487.00,12259292.00,589.01,8298412.00,46.62
2013:Q2,87441628.00,26109362.00,20778752.00,18317372.00,2461380.00,307203.00,120196.00,4903211.00,61332266.00,56511.00,889464.00,7247569.00,1052572.00,4255637.00,1120476.00,203414.00,1853833.00,1077914.00,996862.00,818067.00,124337.00,54458.00,11247360.00,5641777.00,210386.00,1201356.00,18958216.00,8701463.00,873093.00,13732649.00,245994.00,13159838.00,9470130.00,2964518.00,64627.00,443392.00,217171.00,298237.00,28580.00,73708979.00,6189000.00,206426.00,183664.00,22762.00,13717575.00,13500819.00,216756.00,1533770.00,12335893.00,597.52,8847242.00,48.30
2013:Q3,90028117.00,26740660.00,21388912.00,18800690.00,2588222.00,310121.00,122629.00,4918998.00,63287457.00,56488.00,877728.00,7336086.00,1094160.00,4313468.00,1140493.00,238145.00,1844319.00,1090511.00,992431.00,816007.00,123794.00,52630.00,11956336.00,5916679.00,211808.00,1217525.00,19371634.00,9056841.00,886274.00,13850400.00,241523.00,13284476.00,9482861.00,3035531.00,91974.00,454692.00,219418.00,296823.00,27578.00,76177717.00,6487000.00,216253.00,193396.00,22857.00,13949757.00,13729831.00,219926.00,1550864.00,12453821.00,611.68,9317829.00,49.56
2013:Q4,92820289.00,27244265.00,21865430.00,19210491.00,2654939.00,311621.00,125993.00,4941221.00,65576024.00,52079.00,1015607.00,7389904.00,1138245.00,4311375.00,1140374.00,265942.00,1827378.00,1077681.00,1016790.00,841387.00,123564.00,51839.00,12847406.00,6249855.00,213230.00,1233043.00,19868960.00,9329935.00,909596.00,13916662.00,236230.00,13356333.00,9467034.00,3096199.00,90825.00,480609.00,221666.00,295409.00,28690.00,78903627.00,6819000.00,227078.00,204126.00,22952.00,14257437.00,14033139.00,224298.00,1575948.00,12534347.00,629.50,9743457.00,50.72
2014:Q1,94015744.00,27556685.00,22151697.00,19489515.00,2662182.00,313622.00,127585.00,4963781.00,66459059.00,51138.00,1001520.00,7577971.00,1113126.00,4134522.00,1020711.00,292142.00,1802037.00,1019632.00,1068589.00,892831.00,125115.00,50643.00,13167466.00,6457120.00,214956.00,1242635.00,20071737.00,9448296.00,909983.00,13906951.00,235085.00,13345079.00,9434449.00,3102972.00,122724.00,461741.00,223193.00,297113.00,29674.00,80108792.00,6961000.00,233815.00,210223.00,23592.00,14568394.00,14339778.00,228616.00,1593422.00,12735841.00,629.00,10055066.00,51.59
2014:Q2,95798190.00,27863008.00,22419986.00,19655373.00,2764613.00,316057.00,128815.00,4998150.00,67935182.00,49913.00,1058891.00,7569430.00,1082280.00,3939169.00,849921.00,266882.00,1780284.00,1042082.00,1062132.00,888783.00,123866.00,49483.00,14020564.00,6728984.00,216682.00,1258371.00,20391081.00,9641917.00,915768.00,14073606.00,234246.00,13509497.00,9428991.00,3170586.00,167047.00,518153.00,224720.00,298817.00,31046.00,81724584.00,7215000.00,244453.00,220221.00,24232.00,14629438.00,14400437.00,229001.00,1606494.00,12962431.00,630.47,10226382.00,52.03
2014:Q3,96254222.00,28256147.00,22778187.00,19949305.00,2828882.00,318360.00,130511.00,5029089.00,67998075.00,52740.00,1022230.00,7694033.00,1099469.00,3975983.00,818328.00,330649.00,1719902.00,1107104.00,1085816.00,915473.00,122807.00,47536.00,13765219.00,6630538.00,218408.00,1264801.00,20429928.00,9843591.00,915319.00,14197593.00,231596.00,13635090.00,9440896.00,3249427.00,185120.00,533400.00,226247.00,300521.00,30386.00,82056629.00,7182000.00,243531.00,219417.00,24114.00,14899370.00,14666702.00,232668.00,1618888.00,13127448.00,625.08,10508409.00,52.68
2014:Q4,98172283.00,28718808.00,23212688.00,20289207.00,2923481.00,320424.00,132834.00,5052862.00,69453475.00,45710.00,1088769.00,7891009.00,1112693.00,3979202.00,838178.00,299192.00,1689185.00,1152647.00,1062391.00,893219.00,121577.00,47595.00,14357435.00,6726188.00,220134.00,1282760.00,20666779.00,10103023.00,917382.00,14288064.00,229548.00,13726375.00,9454889.00,3317991.00,211904.00,513817.00,227774.00,302225.00,29916.00,83884219.00,7292000.00,247889.00,223893.00,23996.00,15097760.00,14862553.00,235207.00,1626579.00,13265253.00,632.36,10834318.00,53.40
2015:Q1,100072806.00,29199536.00,23648516.00,20618955.00,3029561.00,323908.00,134865.00,5092247.00,70873270.00,44962.00,1153420.00,8082577.00,1016000.00,3942795.00,865786.00,284355.00,1689180.00,1103474.00,1064896.00,895665.00,122395.00,46836.00,14896316.00,6822366.00,221860.00,1299959.00,21047527.00,10361693.00,918899.00,14274362.00,229094.00,13710318.00,9426579.00,3322829.00,232531.00,499078.00,229301.00,303929.00,31021.00,85798443.00,7445000.00,255837.00,231710.00,24127.00,15117012.00,14881729.00,235283.00,1630666.00,13276493.00,646.24,11192376.00,54.28
2015:Q2,100846817.00,29624732.00,24006934.00,20925382.00,3081552.00,326193.00,136694.00,5154911.00,71222085.00,39807.00,1155681.00,8074574.00,999121.00,4129793.00,965281.00,331018.00,1708953.00,1124541.00,1033824.00,867852.00,119912.00,46060.00,14839597.00,6813913.00,223586.00,1303799.00,21178037.00,10507669.00,922683.00,14412438.00,225426.00,13849495.00,9464294.00,3397816.00,246337.00,510220.00,230828.00,305633.00,31884.00,86434378.00,7504000.00,258491.00,234232.00,24259.00,15129242.00,14893997.00,235245.00,1633841.00,13464692.00,641.93,11461088.00,54.77
2015:Q3,99739254.00,30064834.00,24406911.00,21247443.00,3159468.00,328698.00,138119.00,5191106.00,69674420.00,36058.00,1094965.00,8255374.00,1005998.00,4317323.00,1034472.00,412750.00,1683908.00,1186193.00,1029671.00,866293.00,117909.00,45469.00,13556684.00,6360576.00,225312.00,1298267.00,20886916.00,10671712.00,935564.00,14490400.00,222808.00,13928587.00,9509558.00,3481351.00,268663.00,436660.00,232355.00,307337.00,31668.00,85248854.00,7133000.00,245497.00,221685.00,23812.00,15261818.00,15024744.00,237074.00,1650897.00,13611672.00,626.29,11737885.00,55.24
2015:Q4,101918045.00,30496779.00,24790136.00,21567607.00,3222529.00,330971.00,138896.00,5236776.00,71421266.00,31581.00,1233299.00,8391280.00,1068352.00,4422653.00,1132019.00,521739.00,1633474.00,1135421.00,1000761.00,842638.00,113966.00,44157.00,14189726.00,6504324.00,227038.00,1310567.00,21256148.00,10834224.00,951313.00,14630951.00,221503.00,14068783.00,9536223.00,3535728.00,325676.00,437274.00,233882.00,309041.00,31624.00,87287094.00,7329000.00,253189.00,229824.00,23365.00,15373507.00,15134934.00,238573.00,1662843.00,13726358.00,635.91,12031384.00,55.78
2016:Q1,102525491.00,30913761.00,25137883.00,21905444.00,3232439.00,333011.00,140935.00,5301932.00,71611730.00,32408.00,1267134.00,8499320.00,1035926.00,4168856.00,1079671.00,474010.00,1623606.00,991569.00,1041628.00,884385.00,114475.00,42768.00,14196310.00,6513086.00,228764.00,1315959.00,21467422.00,10884436.00,960481.00,14636140.00,222164.00,14070417.00,9544793.00,3538783.00,337658.00,413774.00,235409.00,310745.00,32814.00,87889352.00,7400000.00,257916.00,234138.00,23778.00,15510823.00,15270240.00,240583.00,1658918.00,13807411.00,636.54,12360652.00,56.43
2016:Q2,103510396.00,31334563.00,25509973.00,22213912.00,3296061.00,334596.00,143151.00,5346843.00,72175833.00,30338.00,1244210.00,8578013.00,985321.00,3738829.00,1037645.00,396786.00,1598768.00,705630.00,1041377.00,886319.00,113693.00,41365.00,14616855.00,6656428.00,230490.00,1340326.00,21729705.00,11009559.00,974382.00,14802738.00,221932.00,14234717.00,9602298.00,3604339.00,366351.00,424793.00,236936.00,312449.00,33640.00,88707658.00,7527000.00,266224.00,242033.00,24191.00,15780908.00,15536255.00,244653.00,1674406.00,13977305.00,634.65,12611614.00,56.77
2016:Q3,105716681.00,31827157.00,25971190.00,22588793.00,3382397.00,336580.00,145240.00,5374147.00,73889524.00,30133.00,1194745.00,8923194.00,967848.00,3745684.00,1156165.00,344680.00,1588333.00,656506.00,1015183.00,862317.00,112919.00,39947.00,15302263.00,6903214.00,232216.00,1356569.00,22078182.00,11156522.00,983771.00,14954579.00,219568.00,14388185.00,9690318.00,3692202.00,319181.00,448021.00,238463.00,314153.00,32673.00,90762102.00,7767000.00,277596.00,253285.00,24311.00,16042954.00,15794356.00,248598.00,1674486.00,14128689.00,642.40,12898475.00,57.10
2016:Q4,107909480.00,32431393.00,26528388.00,23102385.00,3426003.00,337335.00,147759.00,5417911.00,75478087.00,29511.00,1237217.00,9102000.00,1023123.00,4245954.00,1379021.00,407069.00,1644091.00,815773.00,993397.00,841558.00,113096.00,38743.00,15874190.00,6851472.00,233942.00,1368273.00,22259425.00,11249262.00,1010323.00,15104070.00,218082.00,14538011.00,9753660.00,3764684.00,352947.00,426730.00,239990.00,315857.00,32120.00,92805410.00,ND,279966.00,255536.00,24430.00,16306368.00,16053811.00,252557.00,1687650.00,14268467.00,650.42,13348725.00,57.78
